FID,gid,nid_id1,lat,lon,cordfrom,dmname,owname,county,city,state,water,btyear,stor,fedreg,esth,esthfr,huc02,qyr,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,mwhyr,mwh01,mwh02,mwh03,mwh04,mwh05,mwh06,mwh07,mwh08,mwh09,mwh10,mwh11,mwh12,cf,mw
ReAtlas_NonPowered_Dams.122,122,CO00357,39.2086509400,-105.272187500,NHD,CHEESMAN,DENVER BOARD OF WATER COMMISSIONERS,DOUGLAS,DECKERS,CO,SOUTH PLATTE RIVER,1905,87227,,126,Head estimated by upstream/downstream pool elevation,10,752.033710000,456.136207800,483.785591500,504.645345700,721.878452300,1735.06374200,1809.76886800,818.508876200,722.391236300,466.746801800,501.672287600,394.379542700,395.875777100,59770.8716500,3079.04231900,2949.64926000,3406.49207200,4715.68459400,11712.1478100,11822.3492300,5525.15548000,4876.33551000,3049.03227800,3386.42312800,2576.29179500,2672.26817300,38.3161116300,17.8075451100
ReAtlas_NonPowered_Dams.124,124,AZ10308,33.8180944100,-111.631531000,NHD,BARTLETT,DOI BR,MARICOPA,MESA,AZ,VERDE RIVER,1938,249693,,210,Head estimated from NID,15,384.996066000,853.396984300,1078.91004000,576.914032200,227.343465800,160.534680100,158.296338600,160.190368700,181.291073500,183.731844300,260.002151900,337.388006400,488.680171600,50857.6219000,9574.57907200,10933.2721400,6472.61370800,2468.37206900,1801.09845400,1718.69580500,1797.23549500,2033.97217200,1994.86073300,2917.06111900,3663.17601700,5482.68511500,34.0133023400,17.0688060300
ReAtlas_NonPowered_Dams.126,126,MT00584,48.3727061900,-106.975043500,NHD,VANDALIA DIVERSION,DOI BR,VALLEY,NONE,MT,MILK RIVER,1916,1400,DOI BR,30,Head estimated from NID,10,2992.93565000,1116.25116800,1241.18795500,8373.81224200,3071.95156300,4236.47445900,7851.86272000,2885.18437500,2020.66529200,1305.74871000,1177.10437400,1383.55095100,1134.85748200,56319.6599700,1783.99404600,1791.70029000,13383.0374400,4751.22282600,6770.73890400,12144.0552100,4611.10536200,3229.42985600,2019.53154200,1881.24971600,2139.86409700,1813.73068000,38.3161116300,16.7793250800
ReAtlas_NonPowered_Dams.472,472,MT00599,47.9284548600,-114.732598700,NHD,Hubbart,BIA,,,MT,,1923,0,DOI BIA,91,Head estimated from NID,17,121.397650000,78.3643209800,77.0560158000,87.3607819100,139.475666000,256.216610800,301.099546500,137.990334100,69.7232567900,61.5979461900,75.9476707000,84.1646500000,86.7337843500,6929.35900200,379.900606200,337.407319200,423.514344200,654.349261100,1242.10667000,1412.60674000,668.960196800,338.009788000,288.986399900,368.184982400,394.857957200,420.474737000,44.1638648000,1.79110845600
ReAtlas_NonPowered_Dams.150,150,CA00226,40.5930000000,-122.393000000,NID,Anderson Cottonwood,Anderson Cottonwood Id,Shasta,Redding,CA,Sacramento Rever,1917,1240,,15,Head estimated from NID,18,5524.28980500,7543.92990900,8634.24610600,8310.88373200,6735.99644400,6671.25948300,5189.41783600,5058.42118300,4164.96658100,3456.84219800,2777.51221400,2757.17546600,5164.12139600,51976.7478800,6028.35921900,6231.92530700,6641.23250900,5209.10232500,5331.00772200,4013.09720700,4042.18760500,3328.22746000,2673.25627000,2219.51178800,2132.18775400,4126.65271300,42.7531571800,13.8783170600
ReAtlas_NonPowered_Dams.153,153,NM00293,35.3439422800,-103.444806200,NHD,UTE DAM,NEW MEXICO INTERSTATE STREAM COMMISSION,QUAY,LOGAN,NM,CANADIAN RIVER,1963,403000,,92,Head estimated from NID,11,744.663730000,217.402349500,290.385773700,400.562950600,955.337166600,2404.91004800,973.453196300,833.413819300,1451.96464600,584.876051900,388.472478000,202.928799800,179.841558400,43159.2175600,1070.15435700,1291.08211200,1971.75507900,4550.91187200,11838.0733800,4637.21067600,4102.44614100,7147.23780600,2786.15703500,1912.24021200,966.686021000,885.262867400,35.8431370300,13.7455918400
ReAtlas_NonPowered_Dams.161,161,OR10022,43.6937400000,-121.700800000,NID,WICKIUP,DOI BR,DESCHUTES,PRINGLE FALLS,OR,DESCHUTES RIVER,1949,202170,DOI BR,80,Head estimated from NID,17,1010.95233000,1187.79339800,1139.04568500,1179.45120400,1175.14755900,1055.57900600,975.552572600,868.428866300,828.777903700,828.974222000,897.436644600,967.522588700,1036.99791300,50729.6720300,5062.22114500,4384.67781500,5026.66779800,4846.76731100,4498.74058300,4023.55966500,3701.13100200,3532.14375100,3419.01332300,3824.75838400,3990.44087700,4419.55037800,44.1638648000,13.1126623000
ReAtlas_NonPowered_Dams.173,173,TX01966,31.7830000000,-106.528000000,NID,American Diversion,IBWC,EL PASO,EL PASO,NW/TX,RIO GRANDE,1938,130,IBWC,10,Head estimated from NID,13,4879.83948000,1210.08178100,3477.59660900,6282.48726300,7593.63362600,8188.78994800,9295.29877500,7985.24971300,6494.02697700,3781.88444300,2120.08535100,1010.87178600,1052.11916900,30608.8438900,644.651417000,1673.34604100,3346.89306200,3914.88870400,4362.44485900,4792.18012900,4254.01210400,3459.58740900,1949.74598600,1129.44104000,521.153736300,560.499400700,28.2632501900,12.3629102700
ReAtlas_NonPowered_Dams.178,178,NM00008,32.2279000000,-106.798300000,NID,MESILLA DIVERSION,DOI BR,DONA ANA,LA MESA,NM,RIO GRANDE RIVER,1915,60,DOI BR,10,Head estimated from NID,13,4795.18268000,465.052978700,3380.97039900,6820.70157700,7855.48190800,7284.79532800,9566.40997400,9219.63300200,7032.86334000,3882.44708500,1780.39123800,42.0443503900,144.401487400,30077.8332300,247.749421900,1626.85155000,3633.61799700,4049.88427100,3880.85640600,4931.95118200,4911.60975500,3746.64373100,2001.59093600,948.474518700,21.6759143900,76.9275473200,28.2632501900,12.1484351000
ReAtlas_NonPowered_Dams.180,180,MT00002,45.1322324600,-106.769793800,NHD,TONGUE RIVER DAM,,BIG HORN,ASHLAND,MT,TONGUE RIVER,1939,127655,,91,Head estimated from NID,10,708.179160000,315.595164700,300.394722300,427.288443400,513.617653400,1668.60427200,2552.22009900,815.093888300,434.197987000,391.598724300,386.685254100,375.252049400,310.395809800,40422.7564300,1529.96660900,1315.34672400,2071.44190900,2409.63418000,8089.18863300,11973.7254800,3951.47509000,2104.93852800,1837.18309700,1874.60263300,1760.49276800,1504.76077400,38.3161116300,12.0431581300
ReAtlas_NonPowered_Dams.181,181,WA00301,47.6652048600,-122.397208600,NHD,,CENWS,KING,SEATTLE,WA,,1916,458000,CE,25,Head estimated from NID,17,2964.76290100,4003.35029000,2908.73955700,2944.35700400,2857.76728300,3550.56502300,3893.59665700,2770.01096700,1704.80419700,1385.13153200,2178.82854400,3942.78263600,3438.90359500,46491.2653300,5331.79963100,3499.06010500,3921.39594400,3683.29623400,4728.76463700,5018.34771100,3689.19589500,2270.51687400,1785.25724800,2901.83880700,5081.74214200,4580.05010600,44.1638648000,12.0171142000
ReAtlas_NonPowered_Dams.183,183,OR00624,42.0560596700,-123.115169700,NHD,APPLEGATE,CENWP,JACKSON,APPLEGATE,OR,APPLEGATE RIVER,1980,89300,CE,181,Head estimated by upstream/downstream pool elevation,17,390.601728200,826.028514200,625.384683400,549.065074800,471.477804600,421.258828900,270.593776600,171.096551000,150.857854700,131.722374000,127.437721700,257.591488900,693.523078700,44382.7173900,7971.56509900,5451.20024600,5298.73716500,4403.20972400,4065.34655900,2527.12033600,1651.16248500,1455.84951200,1230.17718400,1229.83417300,2405.68980700,6692.82509600,44.1638648000,11.4720943700
ReAtlas_NonPowered_Dams.187,187,AZ10310,33.9844656800,-111.710172700,NHD,HORSESHOE,DOI BR,MARICOPA,FORT MCDOWELL,AZ,VERDE RIVER,1945,214372,,142,Head from Reclamation Resource Assessment,15,372.307701900,825.271471800,1043.35226500,557.900603300,219.850878400,155.243918400,153.079346100,154.910954400,175.316240600,177.676570600,251.433228100,326.268667100,472.574677300,33161.3158400,6243.02963400,7128.95485600,4220.41730300,1609.48276300,1174.39220400,1120.66219900,1171.87339200,1326.23569700,1300.73338800,1902.04695900,2388.54536100,3574.94208300,34.0133023400,11.1295818900
ReAtlas_NonPowered_Dams.195,195,NM00500,32.5478300000,-104.378100000,NID,BRANTLEY,DOI BR,EDDY,CARLSBAD,NM,PECOS RIVER,1989,966300,DOI BR,64,Head estimated by upstream/downstream pool elevation,13,653.531590000,251.318693300,417.761026600,618.497889600,760.747995400,1043.66772100,847.801345400,760.021758500,816.506616900,629.252552800,573.107179700,688.979334700,421.986100400,26296.9049000,858.878385100,1289.52907700,2113.70854100,2515.98042400,3566.72094300,2803.88722900,2597.36453300,2790.40080600,2081.09270600,1958.58637600,2278.62384000,1442.13204200,28.2632501900,10.6213183700
ReAtlas_NonPowered_Dams.202,202,NM00130,34.6074644800,-104.389902400,NHD,SUMNER,DOI BR,DEBACA,FORT SUMNER,NM,PECOS RIVER,1936,227683,DOI BR,130,Head estimated from NID,13,298.792430000,114.902055600,190.998926800,282.775140800,347.811407500,477.161348200,387.611904400,347.479374500,373.304060400,287.692136400,262.022661900,314.999018800,192.930616200,24364.3221200,795.758653400,1194.76044600,1958.37023200,2331.07879900,3304.59946900,2597.82707800,2406.48191800,2585.33178500,1928.15136400,1814.64813300,2111.16576000,1336.14848400,28.2632501900,9.84074829200
ReAtlas_NonPowered_Dams.203,203,OR00008,43.7867929300,-122.954765800,NHD,DORENA,CENWP,LANE,COTTAGE GROVE,OR,ROW RIVER,1949,131000,CE,74,Head estimated by upstream/downstream pool elevation,17,809.754465300,1754.19325400,1094.19750400,970.200268800,873.378431600,810.329013200,563.771158200,302.936057400,283.175313100,329.324221700,417.984690800,847.399567200,1477.52489800,37586.0304600,6915.43296400,3896.13499800,3824.75243500,3331.99209700,3194.50320300,2150.82142600,1194.24356000,1116.34216500,1256.39203400,1647.79171400,3232.88114200,5824.74272000,44.1638648000,9.71527914400
ReAtlas_NonPowered_Dams.207,207,CO00359,38.9045765400,-105.475860900,NHD,ELEVEN MILE CANYON,DENVER BOARD OF WATER COMMISSIONERS,PARK,LAKE GEORGE,CO,SOUTH PLATTE RIVER,1932,128000,,126,Head estimated from NID,10,397.340320000,241.001572600,255.610246100,266.631589100,381.407656900,916.728563100,956.199345200,432.462766600,381.678588600,246.607726600,265.060760800,208.372166900,209.162708900,31403.2482500,1617.70989200,1549.72757500,1789.74997700,2477.59167400,6153.49040400,6211.38955500,2902.88269800,2561.99667700,1601.94280100,1779.20587800,1353.56785900,1403.99325800,38.3161116300,9.35597464800
ReAtlas_NonPowered_Dams.216,216,NM00007,32.4971000000,-106.923300000,NID,LEASBURG DIVERSION,DOI BR,DONA ANA,MESILLA,NM,RIO GRANDE RIVER,1906,150,DOI BR,7,Head estimated from NID,13,4756.49463000,461.300881200,3353.69236600,6765.67142200,7792.10303500,7226.02081500,9489.22714900,9145.24801100,6976.12144200,3851.12308400,1766.02685000,41.7051320400,143.236440600,20884.6134200,172.025387100,1129.60815600,2523.01110300,2812.04655800,2694.68166700,3424.51176900,3410.38765100,2601.49078400,1389.80931900,658.575486900,15.0507215500,53.4148213100,28.2632501900,8.43529415100
ReAtlas_NonPowered_Dams.226,226,MT00882,44.8298309300,-111.423099700,NHD,EARTHQUAKE LAKE,U.S. D.A. F.S.,MADISON,ENNIS,MT,MADISON RIVER,1959,59500,,140,Head estimated from NID,10,310.416297000,231.621320100,231.013199100,252.861883600,321.034363100,559.713354600,699.901372300,303.477241700,195.120476900,217.055301800,236.908248700,249.684936500,226.855526400,27259.2523100,1727.49495400,1556.22141400,1885.91286800,2317.12432900,4174.49479900,5051.66637700,2263.41600800,1455.26171400,1566.63640500,1766.92630900,1802.14677200,1691.95036500,38.3161116300,8.12135329300
ReAtlas_NonPowered_Dams.229,229,NM00158,35.0291456100,-104.688533900,NHD,SANTA ROSA DAM,CESPA,GUADALUPE,SANTA ROSA,NM,PECOS RIVER,1979,717000,CE,160,Head estimated by upstream/downstream pool elevation,13,195.924220000,75.3435942800,125.241846800,185.421360600,228.066951800,312.884315600,254.164939900,227.849231000,244.782998200,188.645533700,171.813541800,206.551207000,126.508494500,19662.9873200,642.209220400,964.219705300,1580.48349800,1881.27429300,2666.94460600,2096.55087700,1942.12764100,2086.46667200,1556.09565600,1464.49398600,1703.79563100,1078.32553500,28.2632501900,7.94187943900
ReAtlas_NonPowered_Dams.238,238,MT00585,47.6210586600,-112.706744500,NHD,SUN RIVER DIVERSION,DOI BR,,SIMMS,MT,NORTH FORK SUN RIVER,1914,6395,DOI BR,52,Head from Reclamation Resource Assessment,10,747.081210000,666.260827300,675.864835300,718.976258800,771.063135900,1003.20551400,1285.26220200,755.378184500,599.321035800,594.268251700,619.966954600,642.832896900,635.524504700,24367.5882300,1845.68610600,1691.10179900,1991.71921400,2067.10750700,2779.09551600,3445.60000800,2092.56039400,1660.24845400,1593.14627700,1717.44209900,1723.34098900,1760.53986700,38.3161116300,7.25983936100
ReAtlas_NonPowered_Dams.244,244,OR00263,43.2839900000,-123.353900000,NID,Winchester Dam,Winchester Water Control Dist.,Douglas,WINCHESTER,OR,North Umpqua River,1904,700,,11,Head estimated from NID,17,3596.15348000,7604.99788200,5757.73004300,5055.07819600,4340.75536600,3878.40425200,2491.27610300,1575.23485600,1388.90322300,1212.72856600,1173.28105100,2371.56792300,6385.05990300,26842.7230200,4821.21254800,3296.89273100,3204.68286900,2663.06675200,2458.72668700,1528.40554200,998.625137600,880.499606900,744.012700500,743.805247000,1454.96420600,4047.82899400,44.1638648000,6.93833703600
ReAtlas_NonPowered_Dams.249,249,WA00555,46.5098300000,-122.631200000,NID,Barrier Dam,PAVCO FLIGHT CENTER,LEWIS,None,WA,Cowlitz River,1967,50,,30,Head estimated from NID,17,1298.46020000,1658.39235800,1425.55665300,1407.17707000,1581.95094300,1798.76190200,1727.42928700,1116.72131900,857.115387800,673.165689700,745.238724000,1125.00731900,1474.52193000,24433.8153200,2650.44478900,2057.84326100,2248.95219400,2446.71873100,2874.78357400,2671.72228700,1784.74544200,1369.84291000,1041.14929100,1191.04148300,1739.98852100,2356.58283700,44.1638648000,6.31567988100
ReAtlas_NonPowered_Dams.252,252,CA10110,38.9366438700,-121.024687700,NHD,NORTH FORK DAM,CESPK,PLACER,FOLSOM,CA,NORTH FORK AMERICAN RIVER,1939,14700,CE,108,Head estimated from NID,18,338.977272800,462.904894000,529.808047900,509.966131600,413.329094700,409.356754500,318.429113500,310.390996500,255.567514100,212.116123900,170.431593700,169.183705600,316.876892600,23069.6873900,2675.66495200,2766.01700800,2947.68649600,2312.04080900,2366.14806900,1781.19835900,1794.11002400,1477.22145400,1186.51491200,985.122101400,946.363651900,1831.59955000,42.7531571800,6.15983972000
ReAtlas_NonPowered_Dams.254,254,WA83004,48.5403000000,-121.742800000,NID,Fish Barrier Dam,Puget Sound Energy Inc.,Skagit,Concrete,WA,Baker River,1959,84,FERC,25,Head estimated from NID,17,1493.62213700,2016.85356100,1465.39805600,1483.34182100,1439.71866200,1788.74422400,1961.56062200,1395.50778200,858.865741400,697.817393100,1097.67514500,1986.34009600,1732.49015400,23609.2761800,2707.60387200,1776.89886000,1991.37018900,1870.45797500,2401.36958000,2548.42616600,1873.45395200,1153.01787500,906.592477500,1473.61689000,2580.61923800,2325.84910500,44.1638648000,6.10255208300
ReAtlas_NonPowered_Dams.266,266,CO02788,40.1130698000,-106.414217900,NHD,RITSCHARD,COLORADO RIVER WATER CONSERVATION DISTRICT,GRAND,KREMMLING,CO,MUDDY CREEK,1995,84639,,122,Head estimated from NID,14,203.925090000,100.371393500,99.1914526400,112.859195600,174.941780200,463.548398000,551.410795100,249.587029600,160.955093200,154.401763800,147.087298600,123.311204600,105.376458100,15605.2914200,652.349004500,582.291751500,733.511624200,1100.33050300,3012.76414800,3468.20592000,1622.15392800,1046.10378600,971.140057100,955.972109600,775.589911200,684.878680300,31.2475691200,5.70100654900
ReAtlas_NonPowered_Dams.268,268,NM00006,35.4033300000,-104.190000000,NID,CONCHAS DAM,CESPA,SAN MIGUEL,LOGAN,NM,CANADIAN RIVER/CONCHAS RIVER,1940,709119,CE,51,Head estimated by upstream/downstream pool elevation,11,544.541320000,158.977210200,212.346924000,292.914867600,698.597958800,1758.60974500,711.845450700,609.440534000,1061.76078300,427.695299900,284.073612600,148.393311100,131.510580800,17419.7695700,431.931887500,521.101960900,795.832757800,1836.82283100,4778.04098700,1871.65444600,1655.81469100,2884.74265100,1124.53877300,771.811579300,390.170366600,357.306643500,35.8431370300,5.54794679100
ReAtlas_NonPowered_Dams.269,269,CO00050,37.1432594800,-104.553061700,NHD,TRINIDAD,CESPA,LAS ANIMAS,TRINIDAD,CO,PURGATOIRE RIVER,1976,164930,CE,195,Head estimated from NID,11,138.945570000,67.3351380400,67.0173233500,79.6758124200,115.346418100,288.746644100,355.438722800,216.564338600,180.786650100,82.8890520600,75.0095160000,70.6487984400,63.1386185700,16994.9818900,699.498174800,628.822751500,827.696905100,1159.60079500,2999.58916600,3573.29713700,2249.73712000,1878.06746200,833.300350700,779.221979200,710.246613500,655.903436600,35.8431370300,5.41265800600
ReAtlas_NonPowered_Dams.271,271,CA00260,37.8630000000,-120.628000000,NID,Goodwin,Tri-Dam Project,Calaveras,Knights Ferry,CA,Stanislaus Rv,1912,500,,81,Head estimated from NID,18,389.183418900,307.936067400,376.035116700,485.622744900,650.174902000,903.680552100,726.630577200,325.130078000,223.155950800,173.483932600,177.868846900,147.912215400,175.861108400,19797.7836100,1330.42878500,1467.42466800,2098.11888600,2718.44678200,3904.32543200,3038.11566400,1404.71500600,964.138767700,725.353803900,768.477158000,618.435877400,759.802782600,42.7531571800,5.28620834000
ReAtlas_NonPowered_Dams.274,274,CA00301,36.4870000000,-119.535000000,NID,Peoples Weir,Peoples Ditch Company,Kings,None,CA,Kings River,1936,120,,16,Head estimated from NID,18,1889.79488000,1114.15048400,1095.53549200,1662.12711400,2556.18513100,5064.79731400,4616.29934000,2391.89539000,1383.22387200,790.955598800,617.363639900,709.069705100,634.985545800,18966.0128600,949.672922500,843.437666000,1416.75396300,2108.54108300,4317.10162700,3807.88413600,2038.78947900,1179.02408700,652.441935700,526.224725100,584.896056900,541.245179700,42.7531571800,5.06411714200
ReAtlas_NonPowered_Dams.275,275,OR00016,44.1200553300,-123.302160900,NHD,FERN RIDGE,CENWP,LANE,EUGENE,OR,LONG TOM RIVER,1941,121000,CE,40,Head estimated from NID,17,779.729612400,1689.14959400,1053.62579900,934.226252500,840.994468200,780.282856600,542.867110400,291.703503600,272.675467100,317.113222200,402.486253400,815.978873100,1422.73981300,19563.4484100,3599.46805700,2027.92992800,1990.77545700,1734.29475500,1662.73208000,1119.49794900,621.601217100,581.053707400,653.949364700,857.672060600,1682.70771500,3031.76612000,44.1638648000,5.05678200200
ReAtlas_NonPowered_Dams.276,276,WA00556,48.9507575200,-119.428961200,NHD,Osoyoos Lake Control Dam,WA ECY,OKANOGAN,Within Oroville City Limits,WA,Okanogan River,1986,55000,,8,Head estimated from NID,17,3852.64362500,3796.19165700,3468.02615000,3260.90580400,4054.62971100,5086.19691000,5810.10825900,4636.55630700,3790.38705100,2697.12318400,2692.80381400,3210.19208700,3703.04212800,19332.5977700,1617.88756400,1334.99275100,1389.75568800,1672.28758600,2167.67104300,2396.31547300,1976.04006000,1615.41371600,1112.39889700,1147.63800000,1324.00854300,1578.18844500,44.1638648000,4.99711146900
ReAtlas_NonPowered_Dams.279,279,OR00013,44.1711628000,-122.327617400,NHD,BLUE RIVER,CENWP,LANE,SPRINGFIELD,OR,BLUE RIVER,1968,89000,CE,115,Head estimated by upstream/downstream pool elevation,17,267.195593500,578.833125000,361.053583500,320.138076100,288.189665300,267.385177700,186.028204400,99.9601522500,93.4396771800,108.667484600,137.922879500,279.617390200,487.540555900,19273.8521000,3546.18539200,1997.91062800,1961.30615200,1708.62211600,1638.11877700,1102.92610200,612.399699200,572.452411400,644.268999500,844.976003100,1657.79871500,2986.88710500,44.1638648000,4.98192682300
